date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/2/2024,Fort Collins,PVH Gravid,FC NE,No Mosquitoes,0,Gravid Trap,FC-091gr
6/2/2024,Fort Collins,422 Lake Dr,FC NE,Aedes vexans,5,CDC Light Trap,FC-072
6/2/2024,Fort Collins,422 Lake Dr,FC NE,Culex tarsalis,4,CDC Light Trap,FC-072
6/2/2024,Fort Collins,Edora Park,FC NE,Culex tarsalis,2,CDC Light Trap,FC-019
6/2/2024,Fort Collins,Edora Park,FC NE,Culiseta inornata,2,CDC Light Trap,FC-019
6/2/2024,Fort Collins,Edora Park,FC NE,Culex pipiens,2,CDC Light Trap,FC-019
6/2/2024,Fort Collins,Edora Park,FC NE,Aedes vexans,2,CDC Light Trap,FC-019
6/2/2024,Fort Collins,Edora Park,FC NE,Aedes increpitus,6,CDC Light Trap,FC-019
6/2/2024,Fort Collins,Prospect Ponds Gravid,FC NE,Culex tarsalis,1,Gravid Trap,FC-066gr
6/2/2024,Fort Collins,Hemlock,FC NW,Culex pipiens,1,CDC Light Trap,FC-036 
6/2/2024,Fort Collins,Hemlock,FC NW,Culex tarsalis,4,CDC Light Trap,FC-036 
6/2/2024,Fort Collins,Prospect Ponds,FC NE,Culex pipiens,1,CDC Light Trap,FC-066
6/2/2024,Fort Collins,Prospect Ponds,FC NE,Aedes increpitus,3,CDC Light Trap,FC-066
6/2/2024,Fort Collins,Prospect Ponds,FC NE,Anopheles freeborni,1,CDC Light Trap,FC-066
6/2/2024,Fort Collins,Redwood,FC NE,Aedes melanimon,1,CDC Light Trap,FC-040
6/2/2024,Fort Collins,Redwood,FC NE,Culiseta inornata,1,CDC Light Trap,FC-040
6/2/2024,Fort Collins,FC Visitor Center,FC NE,Aedes vexans,2,CDC Light Trap,FC-014
6/2/2024,Fort Collins,FC Visitor Center,FC NE,Aedes increpitus,10,CDC Light Trap,FC-014
6/2/2024,Fort Collins,Redwood,FC NE,Aedes vexans,1,CDC Light Trap,FC-040
6/2/2024,Fort Collins,Redwood,FC NE,Aedes increpitus,1,CDC Light Trap,FC-040
