6/21/2021,Fort Collins,3001 San Luis,FC SE,Culex pipiens,5,CDC Light Trap,FC-027
6/21/2021,Fort Collins,3001 San Luis,FC SE,Culex tarsalis,49,CDC Light Trap,FC-027
6/21/2021,Fort Collins,3001 San Luis,FC SE,Aedes increpitus,33,CDC Light Trap,FC-027
6/21/2021,Fort Collins,Sage Creek North,FC SE,Culex pipiens,1,CDC Light Trap,FC-075
6/21/2021,Fort Collins,Sage Creek North,FC SE,Aedes vexans,3,CDC Light Trap,FC-075
6/21/2021,Fort Collins,Sage Creek North,FC SE,Culex tarsalis,20,CDC Light Trap,FC-075
6/21/2021,Fort Collins,Sage Creek North,FC SE,Aedes dorsalis,1,CDC Light Trap,FC-075
6/21/2021,Fort Collins,Boltz,FC SE,Culex pipiens,2,CDC Light Trap,FC-023
6/21/2021,Fort Collins,Westshore Ct,FC SE,Aedes vexans,16,CDC Light Trap,FC-046
6/21/2021,Fort Collins,Westshore Ct,FC SE,Culex pipiens,6,CDC Light Trap,FC-046
6/21/2021,Fort Collins,Springwood and Lochwood,FC SE,Culiseta inornata,3,CDC Light Trap,FC-059
6/21/2021,Fort Collins,3001 San Luis,FC SE,Aedes trivittatus,8,CDC Light Trap,FC-027
6/21/2021,Fort Collins,3001 San Luis,FC SE,Aedes melanimon,2,CDC Light Trap,FC-027
6/21/2021,Fort Collins,Golden Meadows Ditch,FC SE,Culex tarsalis,14,CDC Light Trap,FC-050
6/21/2021,Fort Collins,Egret and Rookery,FC SE,Aedes melanimon,1,CDC Light Trap,FC-053
6/21/2021,Fort Collins,Egret and Rookery,FC SE,Culex tarsalis,10,CDC Light Trap,FC-053
6/21/2021,Fort Collins,Westshore Ct,FC SE,Aedes increpitus,4,CDC Light Trap,FC-046
6/21/2021,Fort Collins,Egret and Rookery,FC SE,Aedes vexans,8,CDC Light Trap,FC-053
6/21/2021,Fort Collins,Springwood and Lochwood,FC SE,Culex tarsalis,7,CDC Light Trap,FC-059
6/21/2021,Fort Collins,Sage Creek North Gravid,FC SE,Culex pipiens,9,Gravid Trap,FC-075gr
6/21/2021,Fort Collins,Sage Creek North Gravid,FC SE,Culiseta inornata,1,Gravid Trap,FC-075gr
6/21/2021,Fort Collins,Big Horn,FC SE,No Mosquitoes,0,CDC Light Trap,FC-004
6/21/2021,Fort Collins,English Ranch Park Gravid,FC SE,Culex pipiens,41,Gravid Trap,FC-088gr
6/21/2021,Fort Collins,3001 San Luis,FC SE,Aedes vexans,110,CDC Light Trap,FC-027
6/21/2021,Fort Collins,English Ranch Park Gravid,FC SE,Aedes vexans,3,Gravid Trap,FC-088gr
6/21/2021,Fort Collins,Rock Creek,FC SE,Culex tarsalis,20,CDC Light Trap,FC-074
6/21/2021,Fort Collins,Rock Creek,FC SE,Culiseta inornata,2,CDC Light Trap,FC-074
6/21/2021,Fort Collins,Boltz,FC SE,Aedes vexans,1,CDC Light Trap,FC-023
6/21/2021,Fort Collins,Westshore Ct,FC SE,Culex tarsalis,13,CDC Light Trap,FC-046
6/21/2021,Fort Collins,Rock Creek,FC SE,Aedes vexans,7,CDC Light Trap,FC-074
6/21/2021,Fort Collins,Golden Meadows Ditch,FC SE,Aedes vexans,52,CDC Light Trap,FC-050
6/21/2021,Fort Collins,Springwood and Lochwood,FC SE,Culex pipiens,1,CDC Light Trap,FC-059
6/21/2021,Fort Collins,Springwood and Lochwood,FC SE,Aedes vexans,51,CDC Light Trap,FC-059
6/21/2021,Fort Collins,Golden Meadows Ditch,FC SE,Aedes increpitus,2,CDC Light Trap,FC-050
6/21/2021,Fort Collins,Fossil Creek South,FC SE,Aedes dorsalis,24,CDC Light Trap,FC-039
6/21/2021,Fort Collins,Fossil Creek South,FC SE,Aedes melanimon,24,CDC Light Trap,FC-039
6/21/2021,Fort Collins,English Ranch Park Gravid,FC SE,Culiseta inornata,1,Gravid Trap,FC-088gr
6/21/2021,Fort Collins,Fossil Creek South,FC SE,Aedes increpitus,7,CDC Light Trap,FC-039
6/21/2021,Fort Collins,Fossil Creek South,FC SE,Culex tarsalis,111,CDC Light Trap,FC-039
6/21/2021,Fort Collins,Fossil Creek South,FC SE,Culiseta inornata,23,CDC Light Trap,FC-039
6/21/2021,Fort Collins,West Chase,FC SE,Culex pipiens,4,CDC Light Trap,FC-064
6/21/2021,Fort Collins,West Chase,FC SE,Aedes increpitus,9,CDC Light Trap,FC-064
6/21/2021,Fort Collins,West Chase,FC SE,Aedes vexans,56,CDC Light Trap,FC-064
6/21/2021,Fort Collins,West Chase,FC SE,Culex tarsalis,89,CDC Light Trap,FC-064
6/21/2021,Fort Collins,West Chase,FC SE,Aedes melanimon,9,CDC Light Trap,FC-064
6/21/2021,Fort Collins,West Chase,FC SE,Culiseta inornata,12,CDC Light Trap,FC-064
6/21/2021,Fort Collins,Golden Meadows Ditch,FC SE,Aedes dorsalis,3,CDC Light Trap,FC-050
6/21/2021,Fort Collins,Sage Creek North Gravid,FC SE,Culex tarsalis,1,Gravid Trap,FC-075gr
6/21/2021,Fort Collins,Boltz,FC SE,Culex tarsalis,5,CDC Light Trap,FC-023
6/21/2021,Fort Collins,Rock Creek,FC SE,Aedes dorsalis,1,CDC Light Trap,FC-074
6/22/2021,Fort Collins,Casa Grande and Downing,FC SW,Culex tarsalis,2,CDC Light Trap,FC-049
6/22/2021,Fort Collins,Spring Creek Trail-- Michener Dr,FC SW,Aedes vexans,157,CDC Light Trap,FC-058
6/22/2021,Fort Collins,603 Gilgalad Way,FC NW,Aedes melanimon,5,CDC Light Trap,FC-052
6/22/2021,Fort Collins,Fishback,FC NW,Culex tarsalis,5,CDC Light Trap,FC-041
6/22/2021,Fort Collins,Fishback,FC NW,Aedes vexans,9,CDC Light Trap,FC-041
6/22/2021,Fort Collins,Fishback,FC NW,Aedes dorsalis,2,CDC Light Trap,FC-041
6/22/2021,Fort Collins,Willow Springs,FC SE,Aedes dorsalis,2,CDC Light Trap,FC-031
6/22/2021,Fort Collins,603 Gilgalad Way,FC NW,Aedes dorsalis,4,CDC Light Trap,FC-052
6/22/2021,Fort Collins,603 Gilgalad Way,FC NW,Culex tarsalis,2,CDC Light Trap,FC-052
6/22/2021,Fort Collins,603 Gilgalad Way,FC NW,Aedes increpitus,39,CDC Light Trap,FC-052
6/22/2021,Fort Collins,603 Gilgalad Way,FC NW,Aedes vexans,211,CDC Light Trap,FC-052
6/22/2021,Fort Collins,Willow Springs,FC SE,Culex tarsalis,17,CDC Light Trap,FC-031
6/22/2021,Fort Collins,Red Fox Meadows,FC NW,Aedes increpitus,37,CDC Light Trap,FC-063
6/22/2021,Fort Collins,Red Fox Meadows,FC NW,Aedes vexans,97,CDC Light Trap,FC-063
6/22/2021,Fort Collins,Red Fox Meadows,FC NW,Aedes cinereus,12,CDC Light Trap,FC-063
6/22/2021,Fort Collins,Holley Plant Research Center,FC NW,Culex pipiens,9,CDC Light Trap,FC-061
6/22/2021,Fort Collins,Red Fox Meadows,FC NW,Culex tarsalis,3,CDC Light Trap,FC-063
6/22/2021,Fort Collins,Stuart and Dorset,FC NW,Aedes vexans,10,CDC Light Trap,FC-015
6/22/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Aedes vexans,3,CDC Light Trap,FC-047
6/22/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Culex pipiens,2,CDC Light Trap,FC-047
6/22/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Aedes increpitus,7,CDC Light Trap,FC-047
6/22/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Culex tarsalis,44,CDC Light Trap,FC-047
6/22/2021,Fort Collins,Stuart and Dorset,FC NW,Culex tarsalis,3,CDC Light Trap,FC-015
6/22/2021,Fort Collins,Golden Current,FC NW,Aedes cinereus,8,CDC Light Trap,FC-011
6/22/2021,Fort Collins,Golden Current,FC NW,Aedes vexans,35,CDC Light Trap,FC-011
6/22/2021,Fort Collins,Stuart and Dorset,FC NW,Aedes increpitus,2,CDC Light Trap,FC-015
6/22/2021,Fort Collins,118 S Grant ,FC NW,Aedes vexans,7,CDC Light Trap,FC-073
6/22/2021,Fort Collins,118 S Grant ,FC NW,Aedes dorsalis,1,CDC Light Trap,FC-073
6/22/2021,Fort Collins,Stuart and Dorset,FC NW,Aedes melanimon,2,CDC Light Trap,FC-015
6/22/2021,Fort Collins,Mountain Grandview Cemetery Gravid,FC NW,Culex pipiens,27,Gravid Trap,FC-090gr
6/22/2021,Fort Collins,Holley Plant Research Center,FC NW,Aedes increpitus,2,CDC Light Trap,FC-061
6/22/2021,Fort Collins,Red Fox Meadows Gravid,FC NW,Culex pipiens,25,Gravid Trap,FC-063gr
6/22/2021,Fort Collins,Golden Current,FC NW,Aedes dorsalis,1,CDC Light Trap,FC-011
6/22/2021,Fort Collins,Golden Current,FC NW,Aedes increpitus,12,CDC Light Trap,FC-011
6/22/2021,Fort Collins,603 Gilgalad Way,FC NW,Culiseta inornata,18,CDC Light Trap,FC-052
6/22/2021,Fort Collins,Spring Creek Trail-- Michener Dr,FC SW,Aedes increpitus,122,CDC Light Trap,FC-058
6/22/2021,Fort Collins,808 Ponderosa,FC NW,Culex tarsalis,4,CDC Light Trap,FC-060
6/22/2021,Fort Collins,808 Ponderosa,FC NW,Aedes vexans,14,CDC Light Trap,FC-060
6/22/2021,Fort Collins,Holley Plant Research Center,FC NW,Aedes vexans,80,CDC Light Trap,FC-061
6/22/2021,Fort Collins,Holley Plant Research Center,FC NW,Culex tarsalis,11,CDC Light Trap,FC-061
6/22/2021,Fort Collins,Holley Plant Research Center,FC NW,Aedes dorsalis,3,CDC Light Trap,FC-061
6/23/2021,Fort Collins,737 Parliament,FC SE,Culex pipiens,3,CDC Light Trap,FC-054
6/23/2021,Fort Collins,Silvergate Rd,FC SW,Culex tarsalis,2,CDC Light Trap,FC-071
6/23/2021,Fort Collins,Silvergate Rd,FC SW,Aedes increpitus,4,CDC Light Trap,FC-071
6/23/2021,Fort Collins,Lopez Elementary,FC SW,Culex tarsalis,23,CDC Light Trap,FC-093
6/23/2021,Fort Collins,Chelsea Ridge,FC SW,Aedes vexans,15,CDC Light Trap,FC-037
6/23/2021,Fort Collins,Lopez Elementary,FC SW,Aedes vexans,17,CDC Light Trap,FC-093
6/23/2021,Fort Collins,5029 Crest Dr,FC SW,Culiseta inornata,4,CDC Light Trap,FC-068
6/23/2021,Fort Collins,Registry Ridge,FC SW,No Mosquitoes,0,CDC Light Trap,FC-057
6/23/2021,Fort Collins,737 Parliament,FC SE,Aedes increpitus,3,CDC Light Trap,FC-054
6/23/2021,Fort Collins,Chelsea Ridge,FC SW,Culex tarsalis,4,CDC Light Trap,FC-037
6/23/2021,Fort Collins,Ben's Park,FC SE,Culex tarsalis,18,CDC Light Trap,FC-029
6/23/2021,Fort Collins,Magic Carpet,FC SW,No Mosquitoes,0,CDC Light Trap,FC-001
6/23/2021,Fort Collins,Chelsea Ridge,FC SW,Aedes dorsalis,73,CDC Light Trap,FC-037
6/23/2021,Fort Collins,5029 Crest Dr,FC SW,Anopheles freeborni,5,CDC Light Trap,FC-068
6/23/2021,Fort Collins,5029 Crest Dr,FC SW,Aedes increpitus,5,CDC Light Trap,FC-068
6/23/2021,Fort Collins,Ben's Park,FC SE,Culex pipiens,1,CDC Light Trap,FC-029
6/23/2021,Fort Collins,Kunz Ct. and Brook Dr. Gravid,FC SW,Culex pipiens,36,Gravid Trap,FC-089gr
6/23/2021,Fort Collins,Water's Edge at Blue Mesa,FC SW,Culex tarsalis,7,CDC Light Trap,FC-062
6/23/2021,Fort Collins,737 Parliament,FC SE,Aedes vexans,28,CDC Light Trap,FC-054
6/23/2021,Fort Collins,5029 Crest Dr,FC SW,Aedes melanimon,1,CDC Light Trap,FC-068
6/23/2021,Fort Collins,737 Parliament,FC SE,Aedes cinereus,2,CDC Light Trap,FC-054
6/23/2021,Fort Collins,737 Parliament,FC SE,Aedes melanimon,1,CDC Light Trap,FC-054
6/23/2021,Fort Collins,5029 Crest Dr,FC SW,Culex tarsalis,13,CDC Light Trap,FC-068
6/23/2021,Fort Collins,5029 Crest Dr,FC SW,Aedes vexans,20,CDC Light Trap,FC-068
6/23/2021,Fort Collins,Water's Edge at Blue Mesa,FC SW,Aedes vexans,1,CDC Light Trap,FC-062
6/23/2021,Fort Collins,Lopez Elementary,FC SW,Culex pipiens,1,CDC Light Trap,FC-093
6/23/2021,Fort Collins,Ben's Park Gravid,FC SE,Culex pipiens,34,Gravid Trap,FC-029gr
6/23/2021,Fort Collins,737 Parliament,FC SE,Aedes dorsalis,7,CDC Light Trap,FC-054
6/23/2021,Fort Collins,737 Parliament,FC SE,Culex tarsalis,85,CDC Light Trap,FC-054
6/27/2021,Fort Collins,Lochside Lane,FC NE,Culiseta inornata,1,CDC Light Trap,FC-038
6/27/2021,Fort Collins,Lochside Lane,FC NE,Culex tarsalis,33,CDC Light Trap,FC-038
6/27/2021,Fort Collins,Lochside Lane,FC NE,Aedes melanimon,3,CDC Light Trap,FC-038
6/27/2021,Fort Collins,Lochside Lane,FC NE,Aedes vexans,26,CDC Light Trap,FC-038
6/27/2021,Fort Collins,PVH Gravid,FC NE,Coquillettidia perturbans,4,Gravid Trap,FC-091gr
6/27/2021,Fort Collins,Edora Park,FC NE,Aedes vexans,6,CDC Light Trap,FC-019
6/27/2021,Fort Collins,Country Club,FC NE,Aedes dorsalis,55,CDC Light Trap,FC-034
6/27/2021,Fort Collins,Country Club,FC NE,Aedes vexans,28,CDC Light Trap,FC-034
6/27/2021,Fort Collins,Hemlock,FC NW,Aedes dorsalis,1,CDC Light Trap,FC-036 
6/27/2021,Fort Collins,Hemlock,FC NW,Aedes melanimon,1,CDC Light Trap,FC-036 
6/27/2021,Fort Collins,Linden Lake Rd,FC NE,Culex tarsalis,40,CDC Light Trap,FC-069
6/27/2021,Fort Collins,Linden Lake Rd,FC NE,Culex pipiens,2,CDC Light Trap,FC-069
6/27/2021,Fort Collins,Linden Lake Rd,FC NE,Aedes melanimon,11,CDC Light Trap,FC-069
6/27/2021,Fort Collins,FC Visitor Center,FC NE,Aedes increpitus,19,CDC Light Trap,FC-014
6/27/2021,Fort Collins,FC Visitor Center,FC NE,Culex tarsalis,14,CDC Light Trap,FC-014
6/27/2021,Fort Collins,FC Visitor Center,FC NE,Aedes vexans,9,CDC Light Trap,FC-014
6/27/2021,Fort Collins,FC Visitor Center,FC NE,Aedes fitchii,1,CDC Light Trap,FC-014
6/27/2021,Fort Collins,422 Lake Dr,FC NE,Culex tarsalis,10,CDC Light Trap,FC-072
6/27/2021,Fort Collins,422 Lake Dr,FC NE,Aedes vexans,7,CDC Light Trap,FC-072
6/27/2021,Fort Collins,Redwood Gravid,FC NE,Culex pipiens,5,Gravid Trap,FC-040gr
6/27/2021,Fort Collins,Poudre River Trail,FC NE,Culex pipiens,7,CDC Light Trap,FC-067
6/27/2021,Fort Collins,N. Linden,FC NE,Culex tarsalis,26,CDC Light Trap,FC-006
6/27/2021,Fort Collins,N. Linden,FC NE,Aedes vexans,11,CDC Light Trap,FC-006
6/27/2021,Fort Collins,N. Linden,FC NE,Culex pipiens,5,CDC Light Trap,FC-006
6/27/2021,Fort Collins,N. Linden,FC NE,Aedes increpitus,3,CDC Light Trap,FC-006
6/27/2021,Fort Collins,Redwood,FC NE,Aedes dorsalis,2,CDC Light Trap,FC-040
6/27/2021,Fort Collins,Redwood,FC NE,Culex pipiens,3,CDC Light Trap,FC-040
6/27/2021,Fort Collins,Linden Lake Rd,FC NE,Aedes dorsalis,2,CDC Light Trap,FC-069
6/27/2021,Fort Collins,Linden Lake Rd,FC NE,Aedes vexans,23,CDC Light Trap,FC-069
6/27/2021,Fort Collins,Redwood,FC NE,Aedes vexans,7,CDC Light Trap,FC-040
6/27/2021,Fort Collins,Redwood,FC NE,Aedes increpitus,4,CDC Light Trap,FC-040
6/27/2021,Fort Collins,Redwood,FC NE,Culex tarsalis,29,CDC Light Trap,FC-040
6/27/2021,Fort Collins,Linden Lake Rd,FC NE,Culiseta inornata,1,CDC Light Trap,FC-069
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Aedes increpitus,37,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Anopheles freeborni,19,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Culex tarsalis,6,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Aedes melanimon,16,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Aedes fitchii,2,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Coquillettidia perturbans,164,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Aedes vexans,32,CDC Light Trap,FC-066
6/27/2021,Fort Collins,Prospect Ponds,FC NE,Culex pipiens,26,CDC Light Trap,FC-066
6/27/2021,Fort Collins,422 Lake Dr,FC NE,Culex pipiens,3,CDC Light Trap,FC-072
6/27/2021,Fort Collins,FC Visitor Center,FC NE,Culex pipiens,3,CDC Light Trap,FC-014
6/27/2021,Fort Collins,Prospect Ponds Gravid,FC NE,Culex pipiens,13,Gravid Trap,FC-066gr
6/27/2021,Fort Collins,422 Lake Dr,FC NE,Culiseta inornata,1,CDC Light Trap,FC-072
6/27/2021,Fort Collins,FC Visitor Center,FC NE,Aedes melanimon,1,CDC Light Trap,FC-014
6/27/2021,Fort Collins,Redwood Gravid,FC NE,Culex tarsalis,1,Gravid Trap,FC-040gr
6/27/2021,Fort Collins,PVH Gravid,FC NE,Aedes vexans,1,Gravid Trap,FC-091gr
6/27/2021,Fort Collins,PVH Gravid,FC NE,Culex pipiens,2,Gravid Trap,FC-091gr
6/27/2021,Fort Collins,PVH Gravid,FC NE,Anopheles freeborni,1,Gravid Trap,FC-091gr
6/27/2021,Fort Collins,Hemlock,FC NW,Culex pipiens,26,CDC Light Trap,FC-036 
6/27/2021,Fort Collins,Hemlock,FC NW,Aedes vexans,50,CDC Light Trap,FC-036 
6/27/2021,Fort Collins,Hemlock,FC NW,Aedes increpitus,47,CDC Light Trap,FC-036 
6/27/2021,Fort Collins,Udall Natural Gravid,FC NE,Aedes dorsalis,1,Gravid Trap,FC-092gr
6/27/2021,Fort Collins,Udall Natural Gravid,FC NE,Culex pipiens,1,Gravid Trap,FC-092gr
6/27/2021,Fort Collins,Udall Natural Gravid,FC NE,Aedes vexans,3,Gravid Trap,FC-092gr
6/27/2021,Fort Collins,Poudre River Trail,FC NE,Culex tarsalis,18,CDC Light Trap,FC-067
6/27/2021,Fort Collins,Hemlock,FC NW,Culex tarsalis,65,CDC Light Trap,FC-036 
6/27/2021,Fort Collins,Country Club,FC NE,Culex tarsalis,241,CDC Light Trap,FC-034
6/27/2021,Fort Collins,Country Club,FC NE,Anopheles freeborni,22,CDC Light Trap,FC-034
6/27/2021,Fort Collins,Poudre River Trail,FC NE,Aedes vexans,11,CDC Light Trap,FC-067
6/27/2021,Fort Collins,Poudre River Trail,FC NE,Aedes dorsalis,2,CDC Light Trap,FC-067
6/27/2021,Fort Collins,Poudre River Trail,FC NE,Culiseta inornata,2,CDC Light Trap,FC-067
6/27/2021,Fort Collins,Lochside Lane,FC NE,Aedes increpitus,8,CDC Light Trap,FC-038
6/27/2021,Fort Collins,Lochside Lane,FC NE,Aedes dorsalis,1,CDC Light Trap,FC-038
6/28/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Culiseta inornata,1,CDC Light Trap,FC-047
6/28/2021,Fort Collins,Big Horn,FC SE,Culex tarsalis,13,CDC Light Trap,FC-004
6/28/2021,Fort Collins,Egret and Rookery,FC SE,Culex pipiens,1,CDC Light Trap,FC-053
6/28/2021,Fort Collins,West Chase,FC SE,Culex tarsalis,50,CDC Light Trap,FC-064
6/28/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Culex tarsalis,9,CDC Light Trap,FC-047
6/28/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Aedes vexans,9,CDC Light Trap,FC-047
6/28/2021,Fort Collins,Keeneland And Twin Oak,FC SE,Culex pipiens,4,CDC Light Trap,FC-047
6/28/2021,Fort Collins,Egret and Rookery,FC SE,Aedes vexans,16,CDC Light Trap,FC-053
6/28/2021,Fort Collins,Egret and Rookery,FC SE,Aedes melanimon,9,CDC Light Trap,FC-053
6/28/2021,Fort Collins,Egret and Rookery,FC SE,Culex tarsalis,20,CDC Light Trap,FC-053
6/28/2021,Fort Collins,Westshore Ct,FC SE,Culex pipiens,12,CDC Light Trap,FC-046
6/28/2021,Fort Collins,Westshore Ct,FC SE,Culex tarsalis,27,CDC Light Trap,FC-046
6/28/2021,Fort Collins,Westshore Ct,FC SE,Aedes vexans,7,CDC Light Trap,FC-046
6/28/2021,Fort Collins,Sage Creek North Gravid,FC SE,Culex pipiens,34,Gravid Trap,FC-075gr
6/28/2021,Fort Collins,West Chase,FC SE,Aedes vexans,18,CDC Light Trap,FC-064
6/28/2021,Fort Collins,Rock Creek,FC SE,Culex pipiens,4,CDC Light Trap,FC-074
6/28/2021,Fort Collins,Rock Creek,FC SE,Aedes melanimon,1,CDC Light Trap,FC-074
6/28/2021,Fort Collins,Rock Creek,FC SE,Aedes vexans,21,CDC Light Trap,FC-074
6/28/2021,Fort Collins,Rock Creek,FC SE,Culex tarsalis,21,CDC Light Trap,FC-074
6/28/2021,Fort Collins,3001 San Luis,FC SE,Aedes increpitus,2,CDC Light Trap,FC-027
6/28/2021,Fort Collins,3001 San Luis,FC SE,Culex pipiens,14,CDC Light Trap,FC-027
6/28/2021,Fort Collins,Rock Creek,FC SE,Coquillettidia perturbans,1,CDC Light Trap,FC-074
6/28/2021,Fort Collins,Fossil Creek South,FC SE,No Mosquitoes,0,CDC Light Trap,FC-039
6/28/2021,Fort Collins,3001 San Luis,FC SE,Coquillettidia perturbans,2,CDC Light Trap,FC-027
6/28/2021,Fort Collins,3001 San Luis,FC SE,Culex tarsalis,35,CDC Light Trap,FC-027
6/28/2021,Fort Collins,3001 San Luis,FC SE,Culiseta inornata,2,CDC Light Trap,FC-027
6/28/2021,Fort Collins,3001 San Luis,FC SE,Aedes vexans,13,CDC Light Trap,FC-027
6/28/2021,Fort Collins,West Chase,FC SE,Culex pipiens,13,CDC Light Trap,FC-064
